2018-08-24 08:44:11.568 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-08-24 08:47:19.770 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} closed
2018-08-24 08:48:00.948 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-08-24 08:48:00.974 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@35fc6dc4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7fe8ea47, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@226a82c4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@731f8236, org.springframework.test.context.transaction.TransactionalTestExecutionListener@255b53dc, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1dd92fe2]
2018-08-24 08:48:01.068 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-application.xml]
2018-08-24 08:48:01.489 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-08-24 08:48:01.532 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [shiro.xml]
2018-08-24 08:48:01.561 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-redis.xml]
2018-08-24 08:48:01.571 [main] INFO  o.s.context.support.GenericApplicationContext -Refreshing org.springframework.context.support.GenericApplicationContext@6b419da: startup date [Fri Aug 24 08:48:01 CST 2018]; root of context hierarchy
2018-08-24 08:48:01.896 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor -JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-08-24 08:48:02.612 [main] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} inited
2018-08-24 08:48:02.612 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'dataSource' of type [com.alibaba.druid.pool.DruidDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:02.637 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:02.777 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'hibernateJpaVendorAdapter' of type [org.springframework.orm.jpa.vendor.HibernateJpaVendorAdapter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:02.796 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Building JPA container EntityManagerFactory for persistence unit 'default'
2018-08-24 08:48:03.908 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Initialized JPA EntityManagerFactory for persistence unit 'default'
2018-08-24 08:48:03.910 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:03.931 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'entityManagerFactory' of type [com.sun.proxy.$Proxy36] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:03.948 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userDao' of type [com.warehouse.managerment.dao.sys.impl.UserDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:03.956 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleDao' of type [com.warehouse.managerment.dao.sys.impl.UserRoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:03.958 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userServer' of type [com.warehouse.managerment.server.sys.impl.UserServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:03.980 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleDao' of type [com.warehouse.managerment.dao.sys.impl.RoleDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:03.982 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleServer' of type [com.warehouse.managerment.server.sys.impl.RoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:03.995 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'userRoleServer' of type [com.warehouse.managerment.server.sys.impl.UserRoleServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.012 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionDao' of type [com.warehouse.managerment.dao.sys.impl.RoleFunctionDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.014 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'roleFunctionServer' of type [com.warehouse.managerment.server.sys.impl.RoleFunctionServerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.026 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'credentialsMatcher' of type [com.warehouse.managerment.entity.shiro.CustomCredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.028 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'agentAuthRealm' of type [com.warehouse.managerment.entity.shiro.AgentAuthRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.052 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionIdCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.053 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.065 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.082 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'formAuthenticationFilter' of type [org.apache.shiro.web.filter.authc.FormAuthenticationFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.100 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sysUserFilter' of type [com.warehouse.managerment.entity.shiro.filter.SysUserFilter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.105 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#cad498c' of type [org.springframework.beans.factory.config.MapFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.107 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'util:map#cad498c' of type [java.util.LinkedHashMap] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 08:48:04.724 [Thread-3] INFO  o.s.context.support.GenericApplicationContext -Closing org.springframework.context.support.GenericApplicationContext@6b419da: startup date [Fri Aug 24 08:48:01 CST 2018]; root of context hierarchy
2018-08-24 08:48:04.726 [Thread-3] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Closing JPA EntityManagerFactory for persistence unit 'default'
2018-08-24 08:48:04.728 [Thread-3] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} closed
2018-08-24 09:04:22.701 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-08-24 09:04:22.726 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@70cf32e3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5a59ca5e, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@4bdeaabb, org.springframework.test.context.support.DirtiesContextTestExecutionListener@6c4906d3, org.springframework.test.context.transaction.TransactionalTestExecutionListener@65987993, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@71075444]
2018-08-24 09:04:22.808 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-application.xml]
2018-08-24 09:04:23.409 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-08-24 09:04:23.449 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [shiro.xml]
2018-08-24 09:04:23.480 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-redis.xml]
2018-08-24 09:04:23.493 [main] INFO  o.s.context.support.GenericApplicationContext -Refreshing org.springframework.context.support.GenericApplicationContext@2f67a4d3: startup date [Fri Aug 24 09:04:23 CST 2018]; root of context hierarchy
2018-08-24 09:04:23.813 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor -JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-08-24 09:04:24.863 [main] INFO  com.alibaba.druid.pool.DruidDataSource -{dataSource-1} inited
2018-08-24 09:04:24.863 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'dataSource' of type [com.alibaba.druid.pool.DruidDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 09:04:24.896 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor#0' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 09:04:25.238 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'hibernateJpaVendorAdapter' of type [org.springframework.orm.jpa.vendor.HibernateJpaVendorAdapter] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-08-24 09:04:25.268 [main] INFO  o.s.orm.jpa.LocalContainerEntityManagerFactoryBean -Building JPA container EntityManagerFactory for persistence unit 'default'
2018-08-24 09:28:20.900 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-08-24 09:28:20.920 [main] INFO  o.s.t.c.support.DefaultTestContextBootstrapper -Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@35fc6dc4, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7fe8ea47, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@226a82c4, org.springframework.test.context.support.DirtiesContextTestExecutionListener@731f8236, org.springframework.test.context.transaction.TransactionalTestExecutionListener@255b53dc, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1dd92fe2]
2018-08-24 09:28:21.057 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader -Loading XML bean definitions from class path resource [spring-application.xml]
2018-08-24 09:28:21.473 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
